GeneID	GSM3902321	GSM3902322
440602	11	20
3744	18	31
3737	111	146
107985174	34	22
3738	503	2410
105378901	0	0
963	2171	487
55791	1009	32
128338	1348	97
10390	2028	149
79961	2079	1558
107985180	20	0
1117	77	770
149620	22	72
27159	26	43
105378903	1	1
128344	86	25
105378904	0	0
441897	0	0
5016	168	47
79084	1818	1274
515	5016	199
128346	722	314
57413	109	56
140	140	27
5906	2254	433
100129269	29	19
107985184	102	225
55924	1747	901
100506343	15	1
101928718	12	1
11218	790	289
3752	1791	902
100874295	16	5
100873995	45	35
643355	31	41
105378906	0	0
105378909	74	183
55917	2503	592
100422976	7	0
7482	2031	598
54879	1560	347
829	9601	132
4343	6554	3293
389	5376	2868
333926	381	46
105378910	1	0
284467	1	4
100996702	4	11
105378912	5	0
105378911	3	0
113218506	0	0
6566	438	169
246182	12	35
100506392	63	67
107985189	32	16
100996251	34	8
9860	3438	706
643441	112	134
260425	4008	9641
10745	721	751
54665	2438	958
100287722	202	75
26191	521	77
440603	85	31
10717	645	168
64858	560	142
101928846	19	12
204851	5899	1670
56944	368	1973
148281	6	14
107985443	0	0
51592	5680	1767
105378913	7	0
10286	1084	65
105378914	28	5
163259	2776	190
270	10	0
4893	4970	266
7812	19617	4322
80143	2083	147
6847	0	0
105378915	0	0
7252	5	4
10100	136	51
105378916	7	0
112840934	0	0
4803	7	2
112268234	0	0
112268287	2	0
81839	2308	228
845	3	18
4808	8	126
101928995	4	0
101928977	18	4
55356	1210	332
126868	258	39
105378918	8	0
107985190	1	3
105378919	0	0
105378920	1	0
476	23980	21774
84852	3725	2173
101929023	69	9
112268235	576	33
965	1448	112
105378925	53	3
100616384	11	0
3321	11002	3919
105378924	350	162
100302117	0	0
388667	9	4
105378926	1	4
914	286	84
105378927	5	0
5738	16576	3012
9398	3701	914
101929099	87	84
8458	2765	471
100126331	17	0
80263	728	84
79679	4874	0
104355292	0	0
10905	6900	1676
100996263	0	0
54855	1224	1710
105378929	52	3
54834	2596	341
10885	2792	196
200162	1108	6
105378930	5	0
107985447	2	0
6913	29	39
105378933	4	16
107985191	2	4
10352	1041	249
104472716	35	11
101929147	931	223
107985192	34	2
105378934	38	0
51179	21	0
100874270	1	0
3284	5	0
105378935	6	4
3283	2	0
128102	222	57
644242	78	0
90874	1394	1210
105378937	0	0
26227	1671	1663
105378936	114	5
3158	8	55
83998	1	0
105378938	0	0
343505	0	0
11085	0	0
4853	8950	16114
101929178	2	1
105378939	2	0
105378940	2	1
9554	2812	310
107985522	103	8
105378941	30	1
105378954	134	1263
101929788	4	4
728841	2446	1341
107985523	49	6
767846	186	63
100996724	1919	2693
107985524	170	1134
105378944	1	1
105378943	0	0
101929796	537	590
101060684	3324	1343
107985762	0	0
101954277	29	21
653505	1	0
728855	125	343
100996720	64	400
101954264	17	11
107985763	2	0
105369199	12	6
101929798	6	4
107985748	0	0
107985749	0	0
107985750	0	0
106479023	48	43
2210	58	35
100996318	31	53
337875	22	4
653820	217	38
653464	1455	1786
107985193	602	339
100873165	89	66
107985194	4	20
647121	261	32
107985195	50	0
101929814	0	0
105371172	0	2
105371175	2	4
107985200	11	23
107985201	5	2
101927452	0	0
112268275	1	0
112268273	0	0
100189261	0	0
101954269	0	0
26863	5	2
791227	0	0
105369140	27	11
100189142	0	0
100189326	0	0
199882	22	117
100189356	0	0
338391	67	22
100132417	81	27
440686	161	35
105371209	0	0
554282	247	147
100996712	550	714
105371207	1	2
105371206	0	6
100996732	38	33
101060524	0	0
101927333	0	0
105371196	0	1
730262	1	2
105373467	12	72
101954267	3	2
100189323	4	0
284565	2470	1902
105371211	1	0
6063	2	0
105379574	15	3
100189127	0	0
728945	1	2
101929826	0	0
105371214	0	1
105371215	0	0
101927429	1	0
1818	0	0
645166	23	13
105371216	0	6
105371217	1	0
107985528	0	0
647135	2308	3112
107985595	429	400
728833	412	317
105371219	13	10
107985754	2	0
101929805	153	119
107985614	4	0
107985615	1	0
103091866	543	1607
100996740	174	979
645142	0	0
101954266	26	21
7214	0	0
100288142	1263	580
105371312	301	281
105371288	14	0
107985755	0	0
107985751	0	0
101929780	390	195
653519	870	104
5174	103	15
11126	48	28
27246	1403	974
10623	990	518
200035	508	175
10401	3679	622
102466191	20	0
148741	348	133
107985593	0	0
8515	235	1069
8799	929	501
114814	344	29
9939	2574	824
105371260	285	277
128077	809	2427
84265	493	431
284615	61	95
10628	26262	14186
148738	3	11
100189384	0	0
100189064	0	0
100188991	0	0
100189198	0	0
107985594	2	0
101954276	16	9
101928979	20	2
100132406	4670	1610
388677	2384	2481
105371254	16	2
170688	755	1009
102724364	213	31
105371242	9	0
107985756	2	0
112268274	7	6
100996756	51	3
105371235	0	0
105371233	0	0
107985591	1	2
100288805	271	104
149013	4441	2840
728989	24	24
105371231	1	7
100189334	0	0
101447996	2	1
644861	1	0
5565	2254	275
9557	2327	626
171423	604	429
2330	647	670
100289211	4	0
607	1192	563
51205	1581	544
102723321	1	0
105371230	4	3
2702	740	1061
2703	0	1
105371229	8	23
51463	806	99
100034743	93	17
105371228	110	4
100189140	0	0
26864	10	2
100189193	0	0
728920	5	5
200030	1602	825
105371227	2	0
100505824	0	0
101927468	16	9
100189056	0	0
105371226	0	2
284561	1	8
100189307	0	0
105371225	1	3
100189174	0	0
100188998	0	0
100847044	0	14
101954273	5	0
102466225	1	0
100132057	135	39
101954272	5	0
107985525	43	3
388685	194	227
105371224	845	675
644591	1	0
100189005	0	0
25832	5385	2665
100996763	3876	2321
105371223	16	1
105371222	0	1
440672	879	1022
100996517	115	11
9659	2661	6077
112268272	169	48
400818	1067	921
101929790	1	6
102723348	1	0
653513	197	241
100996716	182	11
105371403	1	0
100996717	2703	2449
101060226	7398	3048
107985752	0	4
653598	1	0
57234	177	1031
100189257	2	0
112268236	37	180
644634	47	165
107985753	0	0
100189228	0	0
102723955	65	75
105371406	7	32
100189059	0	0
2209	279	164
440689	4224	172
112268237	21	56
653604	2742	232
8370	4585	154
126961	5179	277
8337	8207	744
337873	234	25
723790	8197	742
333932	4909	249
112268238	486	49
554313	4542	150
8349	1828	147
8338	4379	1567
317772	2611	381
51027	395	415
9900	78	232
10262	1145	524
10903	1615	326
56957	2784	4755
105371427	32	5
11311	1746	133
51177	694	5425
105371433	5	16
81611	3299	331
23632	721	199
109616989	3	0
51107	5320	2407
79630	79	18
148523	53	11
105371434	0	0
54460	723	646
9129	1779	764
23248	2666	624
80222	1261	651
102465529	11	0
1893	793	380
100874054	3	70
100289061	281	2613
54507	2349	26601
100422997	49	71
574406	345	1957
4170	24460	42051
107985203	58	37
2029	5369	5766
112268239	67	7
55204	1659	262
84072	21	0
1520	3607	2454
1513	1035	842
405	2690	984
100996521	0	0
107985204	2	0
9869	1879	792
29956	5456	2412
105371438	4	0
8416	194	302
55793	785	1514
58497	1060	289
149428	247	558
54964	606	153
56882	8398	3780
10962	405	143
126626	1307	906
10500	544	1608
388695	455	202
100534012	118	55
79626	134	333
79005	119	50
29765	17	18
6944	718	196
8394	2436	1643
5710	3154	3420
100507670	32	13
57592	1900	3400
5298	2831	3665
5993	1649	1440
101927886	6	2
8991	1187	12992
5692	5884	1775
23126	5817	2477
57530	2212	8858
7286	1369	995
693139	21	0
81609	3415	1028
11189	799	292
284485	7	6
65005	573	105
51686	141	84
11022	225	274
109729141	13	10
339398	7	71
6097	285	1226
100191040	51	167
100132111	156	316
284486	67	215
117145	855	268
6281	7996	2311
105371441	328	1305
105371442	12	0
441908	39	0
6282	8134	446
101927949	34	6
100131107	2	0
126637	5	0
7062	18	89
126638	4	0
112268240	77	80
388697	392	412
2312	522	2508
339400	65	45
388698	36	46
49860	1	0
254910	0	0
54544	22	0
353145	2	0
84648	0	0
353144	0	0
353143	0	0
353142	0	0
388699	0	0
353141	0	0
353140	0	0
26239	0	0
353139	0	0
199834	0	0
100129271	0	0
448834	0	0
353137	0	0
353135	0	0
353134	0	0
353133	0	0
353132	0	0
353131	0	0
448835	0	0
105371444	0	0
105371445	0	0
4184	0	0
3713	61	0
101927988	2	0
163778	10	0
6698	53	0
6707	101	0
105371446	0	0
6699	656	0
6703	268	0
6700	204	0
6701	5	0
6704	62	0
6705	14	0
6702	11	0
6706	4	0
101928009	5	0
149018	0	0
574414	0	0
4014	0	0
114771	31	0
57115	8	0
6280	970	469
6283	2	0
6279	469	104
338324	5	0
6278	42	0
6277	17177	12777
6276	90	25
6275	885	6349
101928034	529	888
6274	456	186
6273	11131	65
140576	7825	1810
57402	6179	1442
6284	1981	2295
6271	67	100
26097	1921	333
23557	682	50
3608	4650	694
100189015	0	0
4881	350	9703
102466879	1	10
65123	5488	4554
11000	776	7493
343052	7	4
57459	2699	1272
101928059	202	176
9909	4619	8406
200186	1216	1430
27173	4203	7047
102465441	4	22
148327	333	213
10899	3573	7229
5872	1902	713
6232	1653	288
91181	68	69
100847024	0	0
7170	10004	5424
100126346	2	0
388701	9	0
25912	5519	1427
9898	4022	1033
109617023	43	0
10456	1528	983
89872	19	6
57198	1589	4133
101928101	41	168
3570	2012	4981
126669	840	5272
126668	111	2151
55585	1570	1314
100874097	166	70
107985206	1	0
1141	3560	1847
103	13061	6077
3782	151	245
105371449	23	7
10654	1104	3087
57326	2684	16075
90780	2133	2376
101928120	328	602
6464	7864	6767
1163	1586	58
100423020	11	4
80308	1217	329
55891	16	0
51043	3927	7504
127579	160	27
149095	102	45
100505666	134	61
8751	3719	6806
1945	374	141
1944	199	32
1942	3867	2354
55974	1298	418
54344	581	672
200185	1120	706
80128	186	776
4582	6173	11790
693235	0	33
7059	2588	2272
105371450	569	462
4580	1200	1275
2630	462	206
2629	1980	780
10712	1706	1868
10067	1614	897
1196	1501	311
57657	372	194
5313	13	4
2224	1563	1406
284618	1309	1041
23623	3118	2650
55870	8322	2259
693140	170	218
645682	79	60
645676	229	608
101929703	41	14
105371452	33	4
55154	738	354
55249	2364	1582
106633810	22	2
7818	3351	908
100505728	56	35
100129405	546	233
54856	3950	2591
106633816	19	0
23208	262	536
6016	1859	197
22889	2170	178
677823	5	0
677771	15	0
107985207	1	0
339403	4	75
9181	2578	15817
102465442	3	10
107985209	40	77
107985210	13	4
107985208	44	115
6746	4124	2914
105371729	395	258
56893	2522	1310
28956	742	179
57111	2233	1725
92312	320	57
4000	17811	137293
64218	2077	6107
9673	1612	1936
100527963	439	562
11243	998	922
632	38	273
79957	151	590
23381	5180	6068
84283	440	144
112770	1735	440
391104	0	0
7203	6449	1274
128229	26	1
57127	40	0
10485	16	0
407046	0	0
4209	3078	7893
128239	2333	185
164118	36	13
128240	2353	1793
54865	447	241
60484	9	59
101928177	0	0
105371453	547	34
63827	165	19
10763	1845	15483
1382	2135	114
81875	1769	918
51093	1450	317
79590	873	503
3068	7793	9104
5546	2011	1303
9047	319	1228
4914	69	329
3645	12	111
375033	678	3039
149499	41	49
9826	4534	6176
768220	7	0
102724222	3	0
440695	20	34
2117	2105	1459
360155	11	0
107985211	7	7
105371456	4	3
105371455	15	10
101928202	2	31
83416	321	22
83417	3	0
105371457	0	0
115352	120	70
79368	47	7
115350	103	140
922	3	211
105371458	0	0
105371459	0	0
55243	1543	3840
100505785	10	8
646268	1	3
105371460	0	0
912	217	200
909	39	16
910	5	3
911	75	91
913	26	26
128360	0	0
391107	0	0
107985212	0	0
391109	0	0
107985213	0	0
343406	0	0
391112	0	0
128366	0	0
128367	0	0
128368	0	0
6708	6	11
81448	0	0
391114	0	0
128372	10	5
128371	0	0
81442	0	0
4332	612	37
149628	208	13
3428	14405	512
107181291	96	0
105371461	30	17
9447	372	23
100189166	0	0
57863	55	249
100131825	44	183
2532	382	7211
2205	58	26
441911	0	0
26476	0	0
391121	0	0
105371462	1	0
127385	2	0
107985215	9	0
325	0	0
1401	0	0
101928264	8	2
54935	770	2536
105371464	49	18
343413	87	248
107985217	38	16
56833	606	670
284677	220	187
391123	67	102
107985216	328	352
25790	99	106
100422852	3	0
8407	18014	23942
57549	1469	545
89886	88	43
100505633	102	0
93183	760	148
3766	25	21
3765	18	70
93185	1716	5521
477	24	363
480	20	0
844	12	7
729867	55	261
8682	2187	1937
50717	4487	3759
100287049	106	40
5824	2212	997
107985219	123	15
1314	12207	5250
474338	115	13
23385	3470	1345
4807	27	18
105371466	186	0
57216	2195	359
105371467	0	0
114836	243	37
105371468	8	0
8832	1808	425
6504	126	39
107985220	14	0
962	437	205
57823	334	122
105371470	19	4
4063	130	125
51744	118	137
55600	17	3522
101928372	5	62
142683	19	454
50848	16294	9952
100131187	472	1671
7391	1712	1137
257106	2364	9137
81607	4932	533
105371471	130	32
126823	79	159
5202	312	193
4817	1527	1103
9191	1168	451
51506	730	261
112543491	17	28
27005	1171	953
5498	558	780
8703	1290	855
9507	694	17820
4720	3406	2013
2207	286	193
336	18	20
84134	571	427
100847090	36	3
9970	95	59
654790	84	153
105371472	16	3
107985221	30	6
4359	49	20
6391	5259	632
257177	272	32
100189373	2	10
100189407	1	4
100189402	7	0
100188997	1	5
100189412	1	1
100189394	1	8
100189366	3	4
100189091	0	5
100189260	2	6
100189235	2	11
100189009	0	22
100189252	5	19
100189385	1	7
100189141	0	2
100189290	2	9
100189316	0	8
100189230	0	2
100189259	0	3
100189188	2	5
100189134	3	16
100189364	0	22
100189160	3	18
100189017	1	3
100189039	0	2
100189120	2	9
100189139	9	77
100189274	0	0
105371473	0	0
2212	2345	2370
100189380	0	0
3310	509	1650
100189018	0	0
100189011	3	0
100189126	1	15
2214	1949	1072
9103	1522	1042
3311	1687	3620
100189003	8	0
2215	2240	42
2213	997	582
641311	3	0
84824	18	15
127943	25	46
11266	441	149
102724329	8	5
22926	2912	661
25903	696	373
9722	348	734
105371475	331	242
100616386	8	0
693141	4	0
284680	52	79
400793	553	1245
117157	25	27
105371497	6	0
127933	12909	2945
102724358	0	4
6675	2609	1273
4921	1548	2479
51478	450	224
339512	357	0
107985223	1	0
5999	202	46
8490	1823	1700
101928404	13	0
83540	664	0
100422212	0	0
5087	3121	1207
100505795	117	7
107985451	0	0
107985452	0	0
4009	0	0
105371561	0	0
102725140	0	0
6258	14	108
400794	1	0
440699	7	5
4259	1574	299
223	2431	848
440700	0	0
105371581	1	0
54499	3039	214
100147773	25	6
7371	1461	514
100500832	108	0
149297	55	318
105371586	40	9
100126349	2	0
112268276	43	22
105371590	3	0
116123	21	0
57645	3979	4360
117143	623	67
387597	51	164
84944	4	51
105371600	7	10
10223	42	443
105371598	0	12
92235	4	61
105371601	0	0
101928484	0	0
5451	2634	521
919	254	299
101928512	105	239
107985224	19	14
8804	4464	2657
92241	806	806
100189211	0	0
100189019	0	0
9019	4478	618
55811	70	15
25874	846	429
55827	2502	515
100313835	3	0
23432	500	1173
261726	1503	112
375035	9981	3349
84832	820	52
9095	335	89
693142	10	0
100505918	480	0
101928565	190	0
6846	60	4
6375	413	4
105371604	6	0
1805	192	3312
79100	18	0
105371606	35	0
101978719	2	0
101928596	1	1
481	9129	1772
29922	938	75
8548	1582	76
105371605	37	3
57821	58	34
10560	745	1157
2153	119	36
6403	338	533
107985745	1	10
6402	583	193
6401	64	655
101928628	0	0
92342	282	8
55732	1088	37
57147	1264	266
22920	831	322
105371608	39	1
149281	0	0
100423010	0	0
100422839	0	0
105371609	0	0
284688	0	0
101928650	7	9
92344	319	88
105371610	1	0
5396	714	351
80133	78	6
2328	17929	476
100302178	84	0
100847009	81	0
105371611	142	11
388714	4413	20
2327	1685	4085
2326	58	12
2329	320	58
7151	33	0
23215	16585	2547
110806290	0	0
4653	3	46
8674	1090	156
105371614	0	0
51603	1491	2057
26052	757	988
100874284	4	0
100628315	455	61
406996	2	1
100422882	1	1
406977	13	24
102724528	25	15
92346	55	2
5279	416	47
51430	2900	1319
356	39	42
107985225	2	0
105371618	20	6
8995	1	0
7292	1103	295
100506023	127	303
107985227	70	13
101928673	80	62
9588	3439	4825
284525	20	0
730159	14	0
339416	21	3
105371619	0	0
27252	1087	379
91687	477	61
55157	2529	340
100506046	387	35
60674	2794	333
26769	53	2
26802	205	1
26774	236	3
26770	138	3
692198	91	24
26806	71	4
106635533	403	103
692197	58	1
692196	103	8
692195	12	1
619498	99	7
84614	2344	542
462	16	8
149041	4449	705
105371620	0	0
102724601	6	0
9910	3934	782
9293	278	58
101928696	71	0
105371622	507	91
27101	1725	344
63931	483	17
63923	15	70
9674	632	1224
7143	9	26
105371623	1	0
107985228	49	19
101928751	5	0
64326	3510	3791
113839518	22	1
677679	21	1
60676	19	51
460	1	50
574441	0	0
57795	0	5
105371625	0	0
102724661	4	4
101928778	0	0
111240474	395	527
89866	251	361
730102	412	223
100302401	125	419
9462	5813	5907
105371630	161	9
105371629	410	23
101928866	0	0
84066	1	0
105371631	0	0
400798	56	14
105371632	52	0
100616328	0	0
646976	169	128
55103	1448	66
9068	279	70
102724754	0	0
9917	3335	1236
64222	2021	2060
27	3042	1243
6646	2549	1259
126859	12	6
7827	2	0
163589	7	0
105371635	0	0
148753	1	16
113219451	0	0
105371634	1	0
107985229	6	0
163590	6219	3042
26092	2324	1655
101928933	6	3
9857	8353	2843
105371636	1	8
5768	7051	43903
89884	383	108
84320	1072	869
100527964	162	63
105371637	158	11
100423032	6	2
148756	3	0
9213	5846	374
107985230	112	24
105371638	22	13
57710	532	2424
107985231	25	33
103344928	79	119
10228	5351	1024
3140	2311	730
51278	2213	15963
101928973	6	0
100287948	3	2
107985454	0	0
777	44	0
107985232	0	0
105371640	0	0
127665	9	7
105371642	4	0
107985233	5	0
400799	7	0
2752	39809	16589
127670	13	10
388719	5	0
353299	0	0
6041	723	400
6004	900	10151
284648	6	25
85397	6	1
105371644	0	0
80896	1757	350
647070	267	269
1660	8956	1032
81626	1	0
3915	9672	24969
110841583	51	8
3918	14345	6597
23057	103	96
105371646	0	0
284649	50	166
9887	4582	1187
4688	2233	2865
107985235	0	0
10092	4971	948
23179	1359	1684
403314	35	10
23127	38	696
116461	837	155
102724830	14	0
81563	349	1119
102724857	55	18
107985236	143	298
105371648	2	3
80267	4465	1038
105371649	16	32
116496	2395	2490
107985238	53	9
101929069	5	0
6045	860	59
81627	1454	589
54823	656	58
105371651	14	2
10625	9286	1360
100288079	60	0
107985455	3	0
107985239	4	0
101929093	1	0
105371653	1	0
83872	6749	4027
105371654	88	7
10216	126	1587
7175	7836	2784
54953	1403	126
102724919	58	15
5132	76	6
5743	1082	806
103752588	4	15
5321	159	91
104169671	1	0
105371655	1	0
106144535	0	0
105371656	0	0
105371657	1	6
107985456	6	0
339479	3	4
105371659	0	0
105371658	0	0
101929120	0	0
440704	0	0
105371660	0	0
107985457	0	0
105371661	0	0
64407	149	0
105371662	0	0
431704	7	0
105371664	1	3
5996	3655	677
107985241	5	0
6003	20	0
100616345	51	19
105371665	3	0
5997	1263	2547
105371668	3	0
105371667	3	0
102724954	31	0
51377	1555	386
107397392	2	0
6738	4977	663
51022	134	18
101929160	60	11
79577	2530	149
100302163	7	0
8707	254	26
101929184	9	0
107985242	5	0
105371670	0	0
107985458	0	0
105371671	0	0
105371672	0	0
105371673	0	0
105371674	1	0
343450	249	64
100616363	4	0
3075	5058	427
10878	21	0
3078	44	3
10877	1	0
105371675	3	0
3080	0	0
81494	0	0
2165	0	0
259266	4577	39
360023	3942	111
23418	7	26
163486	4431	723
388722	52	21
56956	24	18
140609	4858	6915
105371677	1	0
127124	0	0
5788	4164	1016
100131234	104	14
406955	0	0
406995	6	0
105371679	0	0
102800316	0	0
104266961	0	0
107985243	3	0
400800	2	0
105371680	4	0
105371682	0	0
2494	160	90
107985244	13	4
554279	37	3
23528	1480	184
107985459	0	0
9928	1805	3
83479	608	150
101929224	8	13
23271	5683	1820
2848	25	117
107985245	1	0
55765	4310	1384
647215	23	4
23046	762	2698
101929305	2	0
779	2	115
647219	1	6
252839	2368	2867
91156	87	188
5317	27424	175
101929326	0	15
7139	71	266
3898	9536	1762
101929343	248	72
7135	269	114
101929367	2	6
23612	4088	7698
1465	5414	8239
107985246	350	205
376693	39	6
89796	4354	2059
100873949	193	46
100847050	3	0
100302158	8	0
55705	4381	1540
102466724	28	51
149345	73	512
25802	184	962
10440	1309	214
109616993	0	0
6051	4105	5835
112268254	347	122
102723465	122	81
102465443	8	6
1999	11282	21144
105371684	0	0
9283	72	112
105371683	2	5
127829	982	1595
5778	351	407
148713	25	79
59352	94	196
101929388	11	5
29089	306	0
4660	8683	2098
127833	278	209
105371686	87	37
10765	5162	2233
100506696	52	9
641515	10	0
148709	6	13
5877	592	304
59349	2614	487
51094	4190	3320
51706	2039	921
100506747	1	1
92703	2963	1582
8497	557	183
105371687	4	0
4656	1	0
114004358	2	0
134	62	352
4608	22	274
1116	1163	1135
1118	1000	421
100506775	10	4
730227	36	20
7832	3871	7164
2331	1015	2532
102723529	0	0
107985249	0	0
5549	394	11238
26254	17	11
105371688	27	0
493	14172	8854
677843	29	68
84719	117	99
102723543	91	17
54900	220	130
9877	10634	2025
100381270	4273	319
6635	1198	26
105371689	0	0
284573	0	0
9580	4146	4550
55224	368	283
101929441	18	12
5972	13	25
3814	6	26
127845	33	80
22874	473	2079
127841	2	4
84919	4164	7882
5287	2872	3795
100189122	0	0
100189425	0	0
4194	5095	3350
105371692	221	245
10446	160	472
105371693	0	0
105371695	0	0
105371694	0	0
23114	1286	3240
6900	104	49
388730	96	18
5929	1853	356
25778	2284	1356
9911	810	588
101929459	38	0
81788	1345	634
55220	18	16
284576	43	5
105371698	9	0
